,영업일자,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_BBQ55(단체),"느티나무 셀프BBQ_대여료 30,000원","느티나무 셀프BBQ_대여료 60,000원","느티나무 셀프BBQ_대여료 90,000원","느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_스프라이트 (단체),느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_잔디그늘집 의자 추가,느티나무 셀프BBQ_참이슬 (단체),느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_카스 병(단체),느티나무 셀프BBQ_콜라 (단체),느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_허브솔트,담하_(단체) 공깃밥,담하_(단체) 생목살 김치전골 2.0,담하_(단체) 은이버섯 갈비탕,담하_(단체) 한우 우거지 국밥,담하_(단체) 황태해장국 3/27까지,담하_(정식) 된장찌개,담하_(정식) 물냉면,담하_(정식) 비빔냉면,담하_(후식) 된장찌개,담하_(후식) 물냉면,담하_(후식) 비빔냉면,담하_갑오징어 비빔밥,담하_갱시기,담하_공깃밥,담하_꼬막 비빔밥,담하_느린마을 막걸리,담하_담하 한우 불고기,담하_담하 한우 불고기 정식,담하_더덕 한우 지짐,담하_들깨 양지탕,담하_라면사리,담하_룸 이용료,담하_메밀면 사리,담하_명인안동소주,담하_명태회 비빔냉면,담하_문막 복분자 칵테일,담하_봉평메밀 물냉면,담하_생목살 김치찌개,담하_스프라이트,담하_은이버섯 갈비탕,담하_제로콜라,담하_참이슬,담하_처음처럼,담하_카스,담하_콜라,담하_테라,담하_하동 매실 칵테일,담하_한우 떡갈비 정식,담하_한우 미역국 정식,담하_한우 우거지 국밥,담하_한우 차돌박이 된장찌개,담하_황태해장국,라그로타_AUS (200g),라그로타_G-Charge(3),라그로타_Gls.Sileni,라그로타_Gls.미션 서드,라그로타_Open Food,라그로타_그릴드 비프 샐러드,라그로타_까르보나라,라그로타_모둠 해산물 플래터,라그로타_미션 서드 카베르네 쉬라,라그로타_버섯 크림 리조또,라그로타_빵 추가 (1인),라그로타_스프라이트,라그로타_시저 샐러드,라그로타_아메리카노,라그로타_알리오 에 올리오,라그로타_양갈비 (4ps),라그로타_자몽리치에이드,라그로타_제로콜라,라그로타_카스,라그로타_콜라,라그로타_하이네켄(생),라그로타_한우 (200g),라그로타_해산물 토마토 리조또,라그로타_해산물 토마토 스튜 파스타,라그로타_해산물 토마토 스파게티,"미라시아_(단체)브런치주중 36,000",미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_BBQ Platter,미라시아_BBQ 고기추가,미라시아_공깃밥,미라시아_글라스와인 (레드),미라시아_레인보우칵테일(알코올),미라시아_미라시아 브런치 (패키지),미라시아_버드와이저(무제한),미라시아_보일링 랍스타 플래터,미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_브런치 2인 패키지,미라시아_브런치 4인 패키지,미라시아_브런치(대인) 주말,미라시아_브런치(대인) 주중,미라시아_브런치(어린이),미라시아_쉬림프 투움바 파스타,미라시아_스텔라(무제한),미라시아_스프라이트,미라시아_애플망고 에이드,미라시아_얼그레이 하이볼,미라시아_오븐구이 윙과 킬바사소세지,미라시아_유자 하이볼,미라시아_잭 애플 토닉,미라시아_칠리 치즈 프라이,미라시아_코카콜라,미라시아_코카콜라(제로),미라시아_콥 샐러드,미라시아_파스타면 추가(150g),미라시아_핑크레몬에이드,연회장_Cass Beer,연회장_Conference L1,연회장_Conference L2,연회장_Conference L3,연회장_Conference M1,연회장_Conference M8,연회장_Conference M9,연회장_Convention Hall,연회장_Cookie Platter,연회장_Grand Ballroom,연회장_OPUS 2,연회장_Regular Coffee,연회장_골뱅이무침,연회장_공깃밥,연회장_돈목살 김치찌개 (밥포함),연회장_로제 치즈떡볶이,연회장_마라샹궈,연회장_매콤 무뼈닭발&계란찜,연회장_모둠 돈육구이(3인),연회장_삼겹살추가 (200g),연회장_야채추가,연회장_왕갈비치킨,연회장_주먹밥 (2ea),카페테리아_공깃밥(추가),카페테리아_구슬아이스크림,카페테리아_단체식 13000(신),카페테리아_단체식 18000(신),카페테리아_돼지고기 김치찌개,카페테리아_복숭아 아이스티,카페테리아_새우 볶음밥,카페테리아_새우튀김 우동,카페테리아_샷 추가,카페테리아_수제 등심 돈까스,카페테리아_아메리카노(HOT),카페테리아_아메리카노(ICE),카페테리아_약 고추장 돌솥비빔밥,카페테리아_어린이 돈까스,카페테리아_오픈푸드,카페테리아_진사골 설렁탕,카페테리아_짜장면,카페테리아_짜장밥,카페테리아_짬뽕,카페테리아_짬뽕밥,카페테리아_치즈돈까스,카페테리아_카페라떼(HOT),카페테리아_카페라떼(ICE),카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,포레스트릿_꼬치어묵,포레스트릿_떡볶이,포레스트릿_복숭아 아이스티,포레스트릿_생수,포레스트릿_스프라이트,포레스트릿_아메리카노(HOT),포레스트릿_아메리카노(ICE),포레스트릿_치즈 핫도그,포레스트릿_카페라떼(HOT),포레스트릿_카페라떼(ICE),포레스트릿_코카콜라,포레스트릿_페스츄리 소시지,화담숲주막_느린마을 막걸리,화담숲주막_단호박 식혜,화담숲주막_병천순대,화담숲주막_스프라이트,화담숲주막_참살이 막걸리,화담숲주막_찹쌀식혜,화담숲주막_콜라,화담숲주막_해물파전,화담숲카페_메밀미숫가루,화담숲카페_아메리카노 HOT,화담숲카페_아메리카노 ICE,화담숲카페_카페라떼 ICE,화담숲카페_현미뻥스크림
277,2023-10-05,4,30,2,0,0,0,28,0,1,0,2,0,1,0,2,0,101,0,1,96,31,1,0,0,22,21,0,22,2,2,2,1,0,0,0,0,7,8,0,4,10,1,6,0,0,2,0,0,0,1,7,0,4,1,0,1,1,0,0,0,1,5,2,5,6,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,3,0,1,0,2,30,0,1,2,0,0,0,0,8,2,0,0,4,0,1,106,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,134,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,184,6,0,5,0,0,13,0,0,11,2,0,0,2,0,2,2,3,0,0,3,4,3,2,1,0,14,12,0,4,1,1,0,29,17,28,5,23,13,22,95,9,33,20,9,10
278,2023-10-06,4,59,4,1,0,0,4,5,3,0,3,2,0,2,27,2,23,0,1,31,14,0,1,5,59,0,1,142,28,1,1,9,2,2,0,0,64,10,1,66,35,1,3,5,0,4,0,2,0,1,8,1,12,0,6,0,1,0,5,0,11,9,7,21,5,0,0,1,1,0,2,0,0,1,0,2,0,1,0,1,1,1,0,0,0,3,0,1,0,1,69,0,2,4,0,0,0,0,72,2,2,0,3,0,5,38,5,0,2,0,3,0,3,0,1,0,2,3,0,1,1,24,1,0,0,1,0,0,1,3,0,0,0,3,5,7,2,1,0,7,1,0,9,1,5,0,104,96,7,0,11,0,0,26,0,0,17,3,0,0,7,1,11,1,17,0,0,8,3,4,1,3,1,9,20,2,0,2,3,0,42,21,46,14,42,31,16,149,26,46,47,14,25
279,2023-10-07,29,0,9,4,4,0,0,6,5,1,5,5,2,6,43,1,0,2,8,0,0,8,5,0,0,0,0,75,26,6,9,3,1,0,0,0,63,9,0,50,45,2,12,0,0,6,2,4,0,2,24,0,12,0,1,0,1,2,0,0,18,15,22,24,17,0,2,1,4,0,1,0,1,0,0,10,1,2,2,5,0,1,0,0,3,4,0,4,0,6,0,2,8,15,1,0,0,1,18,16,1,0,17,2,114,3,36,6,4,1,7,4,3,0,3,0,6,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,3,0,3,8,0,1,7,3,19,0,0,0,26,0,19,0,0,42,0,0,44,10,0,0,28,3,15,10,23,0,0,13,38,32,5,27,7,33,49,60,10,9,20,20,143,67,155,65,122,102,111,523,83,57,126,27,103
280,2023-10-08,28,0,13,5,0,1,0,10,4,1,3,0,1,6,66,3,0,1,1,0,0,11,1,0,0,0,0,0,35,8,9,11,8,5,0,0,99,12,3,88,67,3,4,0,1,10,0,10,0,7,25,2,7,0,6,4,2,2,3,1,26,30,35,31,26,0,4,3,3,0,3,0,1,0,0,3,0,4,1,3,1,1,1,2,1,1,0,6,0,6,0,3,12,16,1,0,2,2,34,22,2,3,5,1,249,0,69,7,6,3,4,1,3,2,0,1,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,2,2,8,0,0,9,3,32,0,0,0,32,0,21,0,0,65,0,0,48,30,0,0,35,1,21,13,36,0,0,31,61,41,32,29,6,48,63,78,18,14,19,37,158,54,159,58,130,114,120,549,74,69,93,23,110
281,2023-10-09,4,0,2,3,0,0,0,2,1,1,2,0,1,0,11,0,0,1,0,0,0,1,1,0,0,0,0,0,20,8,9,9,3,1,0,0,64,9,1,45,45,0,9,0,1,4,0,5,0,15,12,3,8,1,2,2,5,0,2,0,17,24,29,33,21,0,0,0,5,0,4,0,0,1,0,3,1,0,0,1,0,0,0,1,1,3,0,2,0,4,0,2,4,6,0,0,0,2,64,6,0,1,9,0,227,0,63,6,2,1,2,2,2,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,27,0,24,0,0,54,0,0,37,22,0,0,25,3,12,7,17,0,0,22,37,29,12,30,5,33,99,61,22,25,9,19,120,92,153,99,95,143,89,537,64,61,126,26,118
282,2023-10-10,2,125,2,0,0,1,0,3,3,0,0,1,1,0,6,0,0,1,0,0,0,2,1,0,0,0,0,0,7,0,3,0,0,0,0,0,13,12,2,14,21,1,12,2,0,0,1,1,0,0,13,0,16,0,2,0,0,6,0,0,3,10,11,10,7,0,0,4,1,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,2,0,1,46,3,3,6,1,0,0,0,28,4,0,0,16,0,0,110,24,6,4,2,3,0,3,2,1,0,1,0,0,0,0,107,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,150,10,0,6,0,0,7,0,0,22,5,0,0,8,3,10,2,4,0,0,4,0,1,0,1,1,3,35,6,8,1,2,1,72,36,92,28,71,59,61,257,29,42,62,9,26
283,2023-10-11,3,43,1,0,0,0,14,0,5,0,7,0,0,1,15,0,69,1,1,61,24,0,0,0,0,0,11,2,22,3,2,2,0,1,0,0,13,4,5,10,33,4,3,0,0,0,1,4,0,0,13,0,4,0,7,2,19,0,1,0,7,9,13,7,2,0,0,0,0,0,2,0,1,0,0,0,0,3,6,1,0,0,0,0,0,0,0,4,0,0,74,2,3,3,2,0,0,0,26,5,2,1,3,1,0,139,11,2,6,0,3,0,0,1,1,2,2,0,0,0,1,38,1,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,160,165,10,0,8,0,0,11,0,0,16,3,0,0,6,1,4,3,4,0,0,3,4,0,3,3,1,6,17,6,3,6,2,3,84,33,73,36,65,67,47,250,54,45,96,20,48
284,2023-10-12,2,81,1,0,0,0,33,8,3,0,1,1,0,2,20,0,73,1,0,74,23,1,0,0,0,10,0,79,11,6,8,0,1,0,0,0,19,5,1,12,31,2,12,14,1,2,0,2,0,2,6,0,1,0,4,0,0,0,0,0,4,3,3,5,0,0,0,2,0,0,4,0,0,0,0,9,0,4,0,0,1,2,1,0,1,5,0,2,0,8,128,0,3,5,0,0,0,1,28,6,0,0,6,0,0,52,2,2,4,0,1,2,1,0,0,3,0,0,0,0,0,232,2,1,0,1,1,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,157,318,6,0,1,0,0,12,0,0,10,2,0,0,3,0,3,3,3,0,0,4,0,0,5,2,1,1,19,2,4,1,2,0,92,48,95,44,76,42,37,280,38,49,112,40,61
285,2023-10-13,6,178,0,0,0,0,34,8,0,0,0,0,0,8,42,6,106,3,0,101,39,0,0,10,0,0,21,98,14,12,7,3,1,0,0,0,38,7,2,37,35,0,9,46,1,4,0,6,0,3,19,2,9,0,0,1,0,1,2,0,11,7,6,19,19,0,0,0,5,0,8,0,1,0,0,0,0,1,5,5,0,2,4,2,1,1,0,5,0,10,76,2,5,10,38,0,2,2,44,9,2,0,10,0,0,153,6,5,3,2,3,1,2,0,2,1,3,1,0,3,4,111,1,0,0,0,0,0,1,5,1,2,0,2,2,4,3,4,5,7,3,2,8,4,11,0,419,358,10,0,5,0,0,24,0,0,33,8,0,0,5,1,9,3,6,0,0,19,7,8,6,10,3,9,27,18,5,4,0,10,112,47,109,55,87,80,78,396,67,87,152,39,69
286,2023-10-14,17,0,11,9,3,5,0,24,9,4,3,1,3,5,42,3,0,7,0,0,0,13,3,0,0,0,0,130,20,5,0,19,8,6,0,0,74,10,6,87,31,3,7,0,1,8,0,1,8,3,28,6,11,9,8,6,7,8,0,4,17,12,20,23,7,0,4,2,5,0,3,0,1,0,0,0,0,0,2,1,0,1,0,1,2,3,0,4,0,9,0,2,9,17,0,0,5,1,8,17,1,2,16,1,195,0,32,5,5,3,5,5,3,2,2,2,1,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,8,6,9,3,5,5,13,1,1,7,4,5,0,42,0,16,0,10,0,0,23,0,0,21,8,0,0,10,2,15,5,10,0,0,23,16,5,3,14,4,14,15,17,10,4,6,6,106,51,117,39,106,92,75,443,38,141,75,14,43
287,2023-10-15,4,0,14,5,2,0,0,3,3,0,2,2,3,4,34,0,0,1,0,0,0,2,0,0,0,0,0,0,17,4,7,3,1,0,0,0,50,9,1,33,36,1,3,0,0,3,1,4,0,2,16,1,3,1,3,3,1,0,3,1,11,18,20,7,9,0,0,4,2,0,5,0,1,0,0,0,2,1,2,2,1,0,0,0,2,3,0,3,0,2,4,1,5,9,1,0,2,0,70,28,2,0,3,0,358,1,39,4,3,0,1,0,4,0,0,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,31,0,23,0,0,64,0,0,55,20,0,0,25,2,10,8,18,0,0,17,51,36,20,46,8,36,47,45,19,6,19,28,147,54,168,89,108,106,89,559,80,80,86,19,94
288,2023-10-16,0,141,0,0,0,0,20,0,0,0,0,0,0,0,0,0,104,0,0,76,28,0,0,0,84,0,0,0,8,1,1,1,1,3,0,0,25,17,1,17,14,6,7,19,0,2,1,6,0,4,12,0,8,0,4,0,0,0,2,0,11,15,12,15,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,0,2,0,36,7,1,1,21,1,0,157,37,0,1,0,2,2,1,0,0,1,0,1,0,1,3,83,0,0,0,0,0,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,6,0,0,17,0,0,19,4,0,0,8,0,2,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,2023-10-17,0,32,3,0,0,0,14,2,0,0,0,0,0,0,9,0,5,0,0,26,13,3,1,2,0,7,0,145,32,5,14,1,1,1,0,0,15,13,0,12,63,2,12,0,0,0,0,2,0,1,17,2,9,0,3,2,1,0,1,0,10,11,10,21,10,0,0,0,1,0,5,0,0,1,0,0,0,2,3,1,0,1,0,2,2,0,0,3,0,7,11,1,3,12,0,0,0,0,42,6,0,0,9,0,0,150,18,5,0,1,3,4,2,0,1,1,6,13,0,1,9,69,0,0,1,1,0,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,70,114,12,0,7,0,0,26,0,0,38,8,6,0,7,2,8,4,3,0,0,17,0,4,3,11,2,17,34,9,7,5,2,9,113,51,133,61,107,93,97,523,80,109,129,41,78
290,2023-10-18,8,109,3,1,0,0,27,0,3,0,0,0,0,0,7,0,35,1,0,40,28,0,0,0,0,0,0,78,11,7,6,3,5,2,0,0,36,6,1,30,28,2,8,0,0,3,0,9,0,2,9,1,8,4,3,1,1,1,2,0,7,7,14,21,22,0,0,1,2,0,6,0,0,1,0,0,1,1,0,3,0,0,1,0,4,0,0,4,0,9,85,0,0,5,0,0,0,0,50,1,0,0,16,0,0,117,12,3,0,0,0,0,0,0,6,0,0,0,0,2,0,0,1,1,1,1,0,0,0,10,1,1,50,0,0,0,0,0,0,0,0,0,0,0,9,0,182,385,8,0,12,0,0,18,0,0,50,8,160,0,11,0,15,5,7,0,0,11,10,9,6,11,0,38,39,23,9,4,2,6,158,53,159,67,127,97,68,557,91,153,112,38,63
291,2023-10-19,20,236,0,0,0,0,52,7,13,1,0,2,4,2,25,0,134,3,0,111,48,14,0,2,0,0,26,20,51,5,8,3,0,0,0,0,43,21,2,39,67,2,22,0,0,3,0,4,0,4,17,0,16,0,1,3,1,2,1,0,4,19,11,30,13,0,1,1,7,0,4,0,2,0,0,0,1,1,1,6,0,0,0,3,1,0,0,0,0,8,42,0,0,3,0,0,0,1,44,2,2,1,13,0,0,116,9,2,1,0,0,1,0,1,0,0,0,1,0,0,3,22,1,0,1,0,0,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,63,13,0,8,0,0,11,0,0,28,3,0,0,11,0,17,5,10,0,0,9,7,1,0,7,0,6,8,3,2,0,4,2,113,30,101,40,78,53,59,415,47,161,61,17,38
292,2023-10-20,19,73,8,2,0,1,19,7,3,0,0,1,2,4,50,1,91,2,0,71,19,5,0,1,32,11,38,80,16,7,4,3,0,0,0,0,29,7,1,22,33,2,8,0,0,3,1,3,0,1,14,0,9,0,1,1,0,4,0,0,2,21,13,16,15,0,2,3,5,0,6,0,0,0,0,1,1,2,1,5,0,0,0,0,4,1,0,10,0,9,54,0,5,9,0,0,0,0,52,7,1,0,10,0,2,105,12,5,7,2,1,1,2,2,1,1,1,2,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,3,9,8,2,3,1,8,0,0,6,2,12,0,152,0,14,0,10,0,0,29,0,0,40,9,0,0,12,3,15,8,15,0,0,20,16,8,0,8,0,15,12,23,8,2,2,4,136,61,114,65,90,76,67,558,88,145,56,5,68
293,2023-10-21,16,0,11,4,4,1,0,3,9,1,5,0,3,5,53,5,0,2,3,0,0,7,1,0,0,0,0,50,16,3,4,3,5,3,0,0,45,12,0,43,29,1,6,0,1,5,0,4,0,1,11,4,10,0,4,4,1,1,2,1,17,22,32,18,23,0,0,1,9,0,8,0,1,0,0,0,1,4,0,4,1,2,3,1,4,1,0,5,0,10,0,1,7,15,2,0,1,0,18,18,2,1,13,1,169,0,35,8,3,5,4,2,3,1,0,0,3,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,2,3,3,8,1,1,3,1,26,0,0,0,25,0,11,0,0,36,0,0,38,14,0,0,21,1,11,8,23,0,0,18,47,27,10,22,6,56,44,77,20,3,11,27,113,68,162,80,100,102,97,626,104,81,92,9,110
294,2023-10-22,25,0,10,5,1,3,0,0,4,2,0,2,3,2,33,10,0,2,6,0,0,4,3,0,0,0,0,0,15,9,8,6,2,1,0,0,85,13,2,77,35,3,13,0,0,8,1,5,0,1,26,3,10,4,4,3,4,4,1,3,13,29,31,21,29,0,0,8,7,0,8,0,0,0,0,0,0,4,0,3,0,0,1,1,4,0,0,2,0,7,0,3,4,12,3,0,1,2,90,9,3,2,9,0,243,0,62,5,0,2,6,3,5,3,0,1,0,2,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0,0,0,20,0,24,0,0,69,0,0,54,16,0,0,34,3,20,9,23,0,0,19,83,36,31,24,5,70,81,99,27,15,14,7,126,80,143,75,109,144,106,625,128,56,65,17,120
295,2023-10-23,0,95,0,0,0,0,13,0,0,0,0,0,0,0,0,0,81,0,0,63,11,0,0,0,27,0,0,0,50,0,0,2,1,0,0,0,42,18,2,40,64,2,7,6,0,2,0,2,0,0,13,1,7,2,1,1,0,0,0,0,7,18,29,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,2,8,0,0,1,0,36,4,1,1,23,2,0,160,35,2,3,0,1,0,0,2,1,0,1,0,0,0,1,44,1,1,1,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,227,22,0,8,0,0,23,0,0,44,6,0,0,14,2,5,6,13,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,123,87,192,83,86,131,102,616,116,100,111,28,111
296,2023-10-24,0,0,2,1,0,0,0,0,0,0,4,0,0,0,12,0,0,1,0,0,0,0,0,0,0,25,0,67,35,20,10,4,1,1,0,0,48,13,0,36,72,8,13,0,4,2,1,5,0,1,18,2,5,0,6,4,3,0,1,0,6,2,8,20,12,0,1,1,3,0,2,0,1,2,0,0,1,1,0,3,0,0,0,1,1,0,0,1,0,11,89,1,2,6,0,0,2,2,68,5,4,0,9,3,0,180,16,6,3,1,10,0,2,2,0,6,0,0,0,1,0,25,1,1,1,0,0,0,1,1,0,0,40,0,0,0,0,0,0,0,0,0,0,0,16,0,155,129,19,0,5,0,0,48,0,0,34,7,0,0,11,2,10,6,11,0,0,17,17,11,2,6,0,12,14,23,9,5,0,5,138,64,116,55,104,85,97,560,105,152,93,17,55
297,2023-10-25,16,74,7,3,0,1,20,0,10,0,1,1,4,5,23,7,54,1,2,74,28,4,1,1,0,0,0,0,14,4,5,6,0,0,0,0,56,6,1,51,30,3,14,0,1,4,3,4,0,5,40,1,18,2,3,0,2,1,3,0,6,7,9,24,12,0,0,0,7,2,5,0,0,0,0,1,0,4,2,2,0,0,0,0,0,0,0,6,0,13,31,0,2,8,0,0,0,2,48,6,3,0,13,1,0,134,22,3,0,0,3,1,0,1,1,1,0,2,0,1,3,0,1,0,0,1,0,0,2,12,1,0,40,0,0,0,0,0,0,0,0,0,0,0,9,0,126,280,14,0,9,0,0,34,0,0,58,2,0,0,8,0,3,4,5,0,0,7,19,10,10,10,4,20,65,23,11,8,2,3,115,82,135,77,121,123,111,631,106,88,198,31,117
298,2023-10-26,10,52,0,1,0,0,32,0,3,0,0,0,1,6,26,1,161,1,1,65,32,0,3,0,0,0,0,20,23,9,9,3,3,1,0,0,41,16,1,38,50,1,7,1,0,4,0,10,0,5,15,2,11,0,0,3,0,0,5,1,2,4,15,17,17,0,0,4,7,0,0,0,0,0,0,0,0,4,0,7,0,3,0,1,1,0,0,7,0,13,24,1,2,8,1,0,1,1,66,11,2,3,14,0,4,167,17,3,4,0,4,1,1,1,1,1,5,4,0,0,1,0,1,1,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,52,132,9,0,3,0,0,14,0,0,32,5,0,0,6,0,8,1,5,0,0,15,11,12,4,3,3,18,37,26,8,8,2,7,109,73,115,83,99,104,108,576,92,88,115,29,88
299,2023-10-27,14,0,12,3,1,1,0,10,9,0,3,0,3,3,29,2,0,0,3,0,0,2,1,0,50,3,40,45,8,0,2,2,1,3,0,0,55,14,4,44,17,2,13,0,1,1,2,2,0,4,26,0,13,0,3,2,9,0,4,0,17,6,29,34,20,0,3,1,6,8,4,0,0,1,0,0,0,3,3,5,0,2,0,1,6,0,0,4,0,11,30,2,3,9,3,0,2,1,86,7,1,1,16,1,0,148,21,2,4,2,0,2,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,1,3,0,0,10,3,2,8,3,4,4,11,3,0,9,6,12,0,77,77,21,0,5,0,0,22,0,0,28,6,1,0,8,3,7,3,6,0,0,14,14,10,1,8,1,19,23,25,9,7,0,7,122,76,186,80,110,128,105,641,103,99,137,20,95
300,2023-10-28,12,0,14,8,1,0,9,10,14,2,0,0,6,13,33,1,10,0,4,10,5,4,3,0,0,0,0,28,29,8,6,6,5,1,0,0,60,17,5,51,56,3,9,0,0,4,0,6,1,4,13,0,19,1,4,1,0,1,3,0,16,29,36,28,28,0,1,3,6,1,5,0,0,0,0,0,1,3,3,9,1,1,3,1,3,4,0,5,0,13,0,2,10,14,0,0,0,3,12,15,5,1,22,1,172,0,21,14,10,4,5,3,1,4,1,4,3,3,0,4,3,0,0,0,1,1,0,0,1,0,0,0,0,2,3,16,5,4,5,9,5,3,8,1,19,0,0,0,16,0,21,0,0,46,0,0,33,13,0,0,17,3,11,6,11,0,0,12,55,27,13,20,4,39,65,54,21,8,11,21,127,97,167,100,83,179,138,692,124,90,120,18,140
301,2023-10-29,26,0,10,4,2,3,0,9,11,0,2,1,2,4,29,0,0,3,3,0,0,2,2,1,0,0,0,0,34,14,15,14,1,3,0,0,126,9,4,95,67,7,6,0,1,3,0,5,0,4,16,1,8,2,9,0,5,3,0,3,13,23,32,28,12,0,2,4,1,0,6,0,2,2,0,2,2,3,6,6,1,2,0,3,0,1,0,5,0,10,0,0,8,16,0,0,2,2,86,5,1,0,8,0,237,0,42,6,7,0,4,1,0,3,3,1,3,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,16,0,15,0,0,41,0,0,39,11,0,0,15,0,15,8,10,0,0,21,35,22,20,29,9,20,87,45,9,11,11,23,135,97,157,113,124,145,153,664,149,44,125,29,158
302,2023-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,19,17,3,3,1,0,0,75,24,11,65,101,4,24,0,0,8,1,11,0,3,23,5,28,1,16,1,7,3,1,0,14,15,31,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3,5,7,0,0,0,1,62,4,4,0,22,1,0,189,28,4,2,2,5,1,2,0,2,2,2,2,0,1,0,33,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,100,78,15,0,9,0,0,20,0,0,41,4,0,0,16,0,10,5,12,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,110,83,156,102,70,119,137,633,142,65,167,36,146
303,2023-10-31,5,0,6,5,1,1,5,0,1,2,0,2,2,0,0,0,16,2,2,41,12,0,0,4,0,0,2,20,22,6,4,8,1,3,0,0,40,8,5,54,41,7,14,0,2,6,1,6,0,0,21,0,7,0,8,1,9,0,5,0,5,14,13,18,10,0,4,2,8,2,6,0,2,2,0,4,0,12,19,2,0,0,0,3,0,0,0,8,0,14,128,11,3,24,9,0,1,0,38,7,0,1,15,0,0,127,12,3,7,1,2,1,12,1,0,3,3,1,0,0,2,0,1,0,1,1,1,1,0,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,114,0,2,0,10,0,0,26,0,0,28,2,0,0,10,1,7,8,5,0,0,11,14,6,1,10,1,18,43,15,2,5,3,7,140,71,148,122,116,99,164,677,106,89,145,30,95
